Drug resistance of FLT3 mutants	gilteritinib-resistant FLT3 mutants
Drug resistance of FLT3 mutants	lestaurtinib-resistant FLT3 mutants
Drug resistance of FLT3 mutants	midostaurin-resistant FLT3 mutants
Drug resistance of FLT3 mutants	pexidartinib-resistant FLT3 mutants
Drug resistance of FLT3 mutants	ponatinib-resistant FLT3 mutants
Drug resistance of FLT3 mutants	quizartinib-resistant FLT3 mutants
Drug resistance of FLT3 mutants	sorafenib-resistant FLT3 mutants
Drug resistance of FLT3 mutants	sunitinib-resistant FLT3 mutants
Drug resistance of FLT3 mutants	tandutinib-resistant FLT3 mutants
Drug resistance of FLT3 mutants	linifanib-resistant FLT3 mutants
Drug resistance of FLT3 mutants	tamatinib-resistant FLT3 mutants
Signaling by FLT3 ITD and TKD mutants	STAT5 activation downstream of FLT3 ITD mutants
SARS-CoV-2-host interactions	SARS-CoV-2 activates/modulates innate and adaptive immune responses
SARS-CoV-2-host interactions	SARS-CoV-2 targets PDZ proteins in cell-cell junction
SARS-CoV-2-host interactions	SARS-CoV-2 modulates autophagy
SARS-CoV-2-host interactions	SARS-CoV-2 modulates host translation machinery
SARS-CoV-2-host interactions	SARS-CoV-2 targets host intracellular signalling and regulatory pathways
RHOBTB GTPase Cycle	RHOBTB2 GTPase cycle
RHOBTB GTPase Cycle	RHOBTB1 GTPase cycle
Cytoprotection by HMOX1	Regulation of HMOX1 expression and activity
Sensory Perception	Visual phototransduction
Sensory Perception	Olfactory Signaling Pathway
Sensory Perception	Sensory processing of sound
Sensory Perception	Sensory perception of taste
Cellular response to starvation	Response of EIF2AK4 (GCN2) to amino acid deficiency
Cellular response to starvation	Amino acids regulate mTORC1
Cellular response to chemical stress	Detoxification of Reactive Oxygen Species
Cellular response to chemical stress	Cytoprotection by HMOX1
Cellular response to chemical stress	KEAP1-NFE2L2 pathway
Miro GTPase Cycle	RHOT2 GTPase cycle
Miro GTPase Cycle	RHOT1 GTPase cycle
Signaling by Rho GTPases, Miro GTPases and RHOBTB3	Signaling by Rho GTPases
Signaling by Rho GTPases, Miro GTPases and RHOBTB3	RHOBTB3 ATPase cycle
Signaling by Rho GTPases, Miro GTPases and RHOBTB3	Miro GTPase Cycle
Sensory perception of taste	Sensory perception of sweet, bitter, and umami (glutamate) taste
Sensory perception of taste	Sensory perception of sour taste
Sensory perception of taste	Sensory perception of salty taste
Loss of Function of TP53 in Cancer	Loss of function of TP53 in cancer due to loss of tetramerization ability
Signaling by ALK fusions and activated point mutants	Nuclear events stimulated by ALK signaling in cancer
MITF-M-regulated melanocyte development	Transcriptional and post-translational regulation of MITF-M expression and activity
MITF-M-regulated melanocyte development	MITF-M-dependent gene expression
Defective Intrinsic Pathway for Apoptosis	Neurodegenerative Diseases
Defective Intrinsic Pathway for Apoptosis	Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function
Defective Intrinsic Pathway for Apoptosis	Loss of Function of TP53 in Cancer
Nucleotide salvage defects	Defective APRT disrupts adenine salvage
Nucleotide salvage defects	Defective HPRT1 disrupts guanine and hypoxanthine salvage
Nucleotide salvage defects	Defective ADA disrupts (deoxy)adenosine deamination
Developmental Cell Lineages	Differentiation of Keratinocytes in Interfollicular Epidermis in Mammalian Skin
Developmental Cell Lineages	Developmental Lineage of Pancreatic Acinar Cells
Nucleotide catabolism defects	Defective PNP disrupts phosphorolysis of (deoxy)guanosine and (deoxy)inosine
Diseases of nucleotide metabolism	Nucleotide salvage defects
Diseases of nucleotide metabolism	Nucleotide catabolism defects
Drug ADME	Abacavir ADME
Drug ADME	Azathioprine ADME
Drug ADME	Aspirin ADME
Drug ADME	Paracetamol ADME
Drug ADME	Atorvastatin ADME
Drug ADME	Ribavirin ADME
Drug ADME	Prednisone ADME
Drug ADME	Ciprofloxacin ADME
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	TAK1-dependent IKK and NF-kappa-B activation  
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	MAP kinase activation
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation
MyD88 dependent cascade initiated on endosome	TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling
MyD88 dependent cascade initiated on endosome	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation
KEAP1-NFE2L2 pathway	Regulation of BACH1 activity
KEAP1-NFE2L2 pathway	Nuclear events mediated by NFE2L2
N-glycan antennae elongation in the medial/trans-Golgi	Reactions specific to the hybrid N-glycan synthesis pathway
N-glycan antennae elongation in the medial/trans-Golgi	N-Glycan antennae elongation
N-glycan antennae elongation in the medial/trans-Golgi	Reactions specific to the complex N-glycan synthesis pathway
MyD88 cascade initiated on plasma membrane	TAK1-dependent IKK and NF-kappa-B activation  
MyD88 cascade initiated on plasma membrane	MAP kinase activation
MyD88 cascade initiated on plasma membrane	IRAK1 recruits IKK complex
MyD88 cascade initiated on plasma membrane	IRAK2 mediated activation of TAK1 complex
Gastrulation	Germ layer formation at gastrulation
Gastrulation	Epithelial-Mesenchymal Transition (EMT) during gastrulation
Gastrulation	Formation of lateral plate mesoderm
Gastrulation	Formation of intermediate mesoderm
Gastrulation	Formation of paraxial mesoderm
Gastrulation	Formation of axial mesoderm
Gastrulation	Formation of definitive endoderm
Gastrulation	Formation of the anterior neural plate
Gastrulation	Formation of the posterior neural plate
Gastrulation	Specification of the neural plate border
Nuclear events mediated by NFE2L2	GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2
Nuclear events mediated by NFE2L2	NFE2L2 regulating TCA cycle genes
Nuclear events mediated by NFE2L2	NFE2L2 regulating inflammation associated genes
Nuclear events mediated by NFE2L2	NFE2L2 regulating anti-oxidant/detoxification enzymes
Nuclear events mediated by NFE2L2	NFE2L2 regulates pentose phosphate pathway genes
Nuclear events mediated by NFE2L2	NFE2L2 regulating tumorigenic genes
Nuclear events mediated by NFE2L2	NFE2L2 regulating MDR associated enzymes
Nuclear events mediated by NFE2L2	NFE2L2 regulating ER-stress associated genes
Nuclear events mediated by NFE2L2	Regulation of NFE2L2 gene expression
Regulation of CDH11 Expression and Function	Regulation of CDH11 mRNA translation by microRNAs
Regulation of CDH11 Expression and Function	Regulation of CDH11 function
Regulation of CDH11 Expression and Function	Regulation of CDH11 gene transcription
Regulation of Homotypic Cell-Cell Adhesion	Regulation of Expression and Function of Type II Classical Cadherins
Diseases of mitochondrial beta oxidation	Diseases of propionyl-CoA catabolism
Diseases of propionyl-CoA catabolism	Defective MUT causes MMAM
Regulation of CDH11 function	CDH11 homotypic and heterotypic interactions
Regulation of Expression and Function of Type II Classical Cadherins	Regulation of CDH11 Expression and Function
Regulation of Expression and Function of Type II Classical Cadherins	Regulation of CDH19 Expression and Function
Regulation of NPAS4 gene expression	Regulation of NPAS4 gene transcription
Regulation of NPAS4 gene expression	Regulation of NPAS4 mRNA translation
Early SARS-CoV-2 Infection Events	Attachment and Entry
Early SARS-CoV-2 Infection Events	Translation of Replicase and Assembly of the Replication Transcription Complex
Early SARS-CoV-2 Infection Events	SARS-CoV-2 Genome Replication and Transcription
Late SARS-CoV-2 Infection Events	Virion Assembly and Release
Late SARS-CoV-2 Infection Events	Translation of Structural Proteins
Late SARS-CoV-2 Infection Events	Translation of Accessory Proteins
Late SARS-CoV-2 Infection Events	Induction of Cell-Cell Fusion
GABA receptor activation	GABA B receptor activation
GABA B receptor activation	Activation of GABAB receptors
Formation of paraxial mesoderm	Somitogenesis
Maternal to zygotic transition (MZT)	Zygotic genome activation (ZGA)
Maternal to zygotic transition (MZT)	M-decay: degradation of maternal mRNAs by maternally stored factors
Maternal to zygotic transition (MZT)	Z-decay: degradation of maternal mRNAs by zygotically expressed factors
Maternal to zygotic transition (MZT)	Chromatin modifications during the maternal to zygotic transition (MZT)
Maternal to zygotic transition (MZT)	Replacement of protamines by nucleosomes in the male pronucleus
Epigenetic regulation of gene expression by MLL3 and MLL4 complexes	Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes
Respiratory Syncytial Virus Infection Pathway	Respiratory syncytial virus (RSV) attachment and entry
Respiratory Syncytial Virus Infection Pathway	Assembly and release of respiratory syncytial virus (RSV) virions
Respiratory Syncytial Virus Infection Pathway	Respiratory syncytial virus (RSV) genome replication, transcription and translation
Respiratory Syncytial Virus Infection Pathway	RSV-host interactions
Respiratory syncytial virus (RSV) genome replication, transcription and translation	Respiratory syncytial virus genome transcription
Respiratory syncytial virus (RSV) genome replication, transcription and translation	Translation of respiratory syncytial virus mRNAs
Respiratory syncytial virus (RSV) genome replication, transcription and translation	Maturation of hRSV A proteins
Respiratory syncytial virus (RSV) genome replication, transcription and translation	Respiratory syncytial virus genome replication
Defects of platelet adhesion to exposed collagen	Enhanced cleavage of VWF variant by ADAMTS13
Defects of platelet adhesion to exposed collagen	Enhanced binding of GP1BA variant to VWF multimer:collagen 
Defects of platelet adhesion to exposed collagen	Defective VWF cleavage by ADAMTS13 variant
Defects of platelet adhesion to exposed collagen	Defective VWF binding to collagen type I 
Defects of platelet adhesion to exposed collagen	Defective binding of VWF variant to GPIb:IX:V
Bacterial Infection Pathways	Uptake and actions of bacterial toxins
Bacterial Infection Pathways	Listeria monocytogenes entry into host cells
Bacterial Infection Pathways	Infection with Mycobacterium tuberculosis
Parasitic Infection Pathways	Leishmania infection
Viral Infection Pathways	HIV Infection
Viral Infection Pathways	Influenza Infection
Viral Infection Pathways	HCMV Infection
Viral Infection Pathways	SARS-CoV Infections
Viral Infection Pathways	Respiratory Syncytial Virus Infection Pathway
Kidney development	Formation of the nephric duct
Kidney development	Formation of the ureteric bud
Kidney development	Nephron development
Class I MHC mediated antigen processing & presentation	Antigen processing-Cross presentation
Class I MHC mediated antigen processing & presentation	Antigen processing: Ubiquitination & Proteasome degradation
Class I MHC mediated antigen processing & presentation	Antigen Presentation: Folding, assembly and peptide loading of class I MHC
Factors involved in megakaryocyte development and platelet production	Kinesins
RSV-host interactions	Evasion by RSV of host interferon responses
Mitochondrial RNA degradation	FASTK family proteins regulate processing and stability of mitochondrial RNAs
Signaling by the B Cell Receptor (BCR)	Downstream signaling events of B Cell Receptor (BCR)
Signaling by the B Cell Receptor (BCR)	CD22 mediated BCR regulation
Signaling by the B Cell Receptor (BCR)	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers
Ion channel transport	Stimuli-sensing channels
Ion channel transport	Ion transport by P-type ATPases
Signaling by TGFBR3	TGFBR3 PTM regulation
Signaling by TGFBR3	TGFBR3 regulates TGF-beta signaling
Signaling by TGFBR3	TGFBR3 expression
Signaling by TGFBR3	TGFBR3 regulates FGF2 signaling
Signaling by TGFBR3	TGFBR3 regulates activin signaling
Regulation of endogenous retroelements	Regulation of endogenous retroelements by KRAB-ZFP proteins
Regulation of endogenous retroelements	Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex
Regulation of endogenous retroelements	Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)
Transcriptional regulation of brown and beige adipocyte differentiation	Transcriptional regulation of brown and beige adipocyte differentiation by EBF2
Adipogenesis	Transcriptional regulation of white adipocyte differentiation
Adipogenesis	Transcriptional regulation of brown and beige adipocyte differentiation
Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes	MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis
Cellular responses to mechanical stimuli	Mechanical load activates signaling by PIEZO1 and integrins in osteocytes
Cellular responses to mechanical stimuli	Response of endothelial cells to shear stress
MITF-M-dependent gene expression	Regulation of MITF-M-dependent genes involved in pigmentation
MITF-M-dependent gene expression	Regulation of MITF-M-dependent genes involved in apoptosis
MITF-M-dependent gene expression	Regulation of MITF-M-dependent genes involved in cell cycle and proliferation
MITF-M-dependent gene expression	Regulation of MITF-M-dependent genes involved in DNA replication, damage repair and senescence
MITF-M-dependent gene expression	Regulation of MITF-M dependent genes involved in metabolism
MITF-M-dependent gene expression	Regulation of MITF-M dependent genes involved in invasion
MITF-M-dependent gene expression	Regulation of MITF-M-dependent genes involved in lysosome biogenesis and autophagy
MITF-M-dependent gene expression	Regulation of MITF-M-dependent genes involved in extracellular matrix, focal adhesion and epithelial-to-mesenchymal transition
Response of endothelial cells to shear stress	High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells
Response of endothelial cells to shear stress	Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells
Regulation of pyruvate metabolism	Regulation of pyruvate dehydrogenase (PDH) complex
Maple Syrup Urine Disease	Loss-of-function mutations in DBT cause MSUD2
Maple Syrup Urine Disease	Loss-of-function mutations in BCKDHA or BCKDHB cause MSUD
Maple Syrup Urine Disease	Loss-of-function mutations in DLD cause MSUD3/DLDD
Maple Syrup Urine Disease	H139Hfs13* PPM1K causes a mild variant of  MSUD
Diseases of branched-chain amino acid catabolism	Maple Syrup Urine Disease
Diseases of branched-chain amino acid catabolism	3-Methylcrotonyl-CoA carboxylase deficiency
Diseases of branched-chain amino acid catabolism	Branched-chain ketoacid dehydrogenase kinase deficiency
Diseases of branched-chain amino acid catabolism	3-methylglutaconic aciduria
